Customer_ID,Age,Gender,Item_Purchased,Category,Size,Color,Review_Rating,Subscription_Status,Shipping_Type,Promo_Code_Used,Previous_Purchases
2406,69,Male,Jeans,Clothing,XL,Silver,5.0,No,Standard,No,5
2407,54,Male,Scarf,Accessories,M,Indigo,4.7,No,Standard,No,26
2408,52,Male,Shorts,Clothing,M,Beige,3.0,No,Express,No,11
2409,23,Male,Sneakers,Footwear,XL,Black,4.2,No,Next Day Air,No,44
2410,26,Male,Jewelry,Accessories,L,Yellow,3.0,No,Store Pickup,No,47
2411,48,Male,Shoes,Footwear,M,Maroon,3.7,No,Free Shipping,No,46
2412,49,Male,Hoodie,Clothing,M,Cyan,2.7,No,Free Shipping,No,35
2413,53,Male,Jacket,Outerwear,M,Pink,4.3,No,2-Day Shipping,No,8
2414,69,Male,Shorts,Clothing,XL,Violet,2.7,No,2-Day Shipping,No,30
2415,26,Male,Socks,Clothing,M,Lavender,3.7,No,Next Day Air,No,14
2416,21,Male,Coat,Outerwear,XL,Lavender,4.3,No,Standard,No,30
2417,59,Male,Sandals,Footwear,S,Black,4.0,No,Next Day Air,No,26
2418,21,Male,Backpack,Accessories,M,Olive,3.3,No,Standard,No,32
2419,22,Male,Pants,Clothing,S,Indigo,4.0,No,Next Day Air,No,47
2420,26,Male,Sweater,Clothing,M,Blue,2.7,No,Next Day Air,No,11
2421,41,Male,Jacket,Outerwear,S,Green,4.2,No,Free Shipping,No,28
2422,37,Male,Sneakers,Footwear,L,Pink,4.6,No,Standard,No,2
2423,30,Male,Jewelry,Accessories,M,Peach,4.8,No,Store Pickup,No,45
2424,49,Male,Backpack,Accessories,M,Purple,2.8,No,Free Shipping,No,7
2425,49,Male,Jewelry,Accessories,M,Peach,4.5,No,Next Day Air,No,28
2426,58,Male,Shoes,Footwear,S,Olive,3.0,No,2-Day Shipping,No,34
2427,70,Male,Jacket,Outerwear,M,Olive,4.6,No,Free Shipping,No,26
2428,27,Male,Jacket,Outerwear,M,Purple,3.3,No,Standard,No,45
2429,65,Male,T-shirt,Clothing,M,Violet,4.4,No,Next Day Air,No,34
2430,57,Male,Sneakers,Footwear,XL,Maroon,4.4,No,Standard,No,47
2431,20,Male,Jacket,Outerwear,XL,White,4.3,No,Express,No,42
2432,34,Male,Hoodie,Clothing,S,Olive,3.4,No,Express,No,27
2433,59,Male,Jacket,Outerwear,M,Peach,2.8,No,Store Pickup,No,43
2434,54,Male,T-shirt,Clothing,M,Blue,3.4,No,Standard,No,16
2435,36,Male,Gloves,Accessories,M,Brown,5.0,No,Store Pickup,No,40
2436,21,Male,Sneakers,Footwear,S,Black,4.5,No,Free Shipping,No,29
2437,52,Male,T-shirt,Clothing,M,Yellow,2.7,No,Store Pickup,No,38
2438,43,Male,Sneakers,Footwear,XL,Magenta,3.4,No,Store Pickup,No,34
2439,32,Male,Jeans,Clothing,S,Cyan,3.4,No,Express,No,30
2440,55,Male,Handbag,Accessories,M,Maroon,2.8,No,Standard,No,45
2441,31,Male,Socks,Clothing,M,Red,4.7,No,Standard,No,47
2442,45,Male,Jewelry,Accessories,M,Black,4.7,No,Free Shipping,No,5
2443,53,Male,Blouse,Clothing,L,Violet,4.7,No,Free Shipping,No,50
2444,24,Male,Backpack,Accessories,M,Green,3.4,No,2-Day Shipping,No,24
2445,47,Male,Scarf,Accessories,S,Gold,3.7,No,Express,No,15
2446,63,Male,Scarf,Accessories,M,Brown,4.1,No,Store Pickup,No,50
2447,38,Male,Shirt,Clothing,L,Peach,2.9,No,2-Day Shipping,No,7
2448,59,Male,Pants,Clothing,L,Peach,3.2,No,Store Pickup,No,10
2449,54,Male,Hat,Accessories,S,Violet,3.0,No,Free Shipping,No,38
2450,26,Male,Coat,Outerwear,S,Violet,4.1,No,Express,No,31
2451,68,Male,T-shirt,Clothing,M,Magenta,4.5,No,Standard,No,7
2452,41,Male,Socks,Clothing,M,Purple,3.4,No,Store Pickup,No,27
2453,68,Male,Shirt,Clothing,L,Purple,4.1,No,Express,No,45
2454,21,Male,Sweater,Clothing,XL,Cyan,4.6,No,Store Pickup,No,13
2455,32,Male,Gloves,Accessories,M,Magenta,4.6,No,Express,No,33
2456,20,Male,Belt,Accessories,L,Lavender,3.4,No,Express,No,25
2457,59,Male,Jeans,Clothing,M,Green,3.3,No,2-Day Shipping,No,5
2458,53,Male,Handbag,Accessories,M,Maroon,3.6,No,2-Day Shipping,No,23
2459,66,Male,T-shirt,Clothing,L,Turquoise,4.6,No,Free Shipping,No,17
2460,47,Male,Socks,Clothing,L,Violet,4.3,No,2-Day Shipping,No,14
2461,58,Male,Jeans,Clothing,S,Lavender,4.0,No,Store Pickup,No,28
2462,28,Male,Scarf,Accessories,L,Red,4.8,No,Next Day Air,No,19
2463,68,Male,Pants,Clothing,XL,Orange,4.3,No,Standard,No,31
2464,60,Male,Blouse,Clothing,XL,Indigo,3.3,No,Standard,No,25
2465,47,Male,Jacket,Outerwear,L,Teal,2.8,No,Express,No,4
2466,18,Male,Sandals,Footwear,M,Brown,4.4,No,Free Shipping,No,20
2467,32,Male,Shorts,Clothing,S,Pink,3.7,No,Express,No,37
2468,27,Male,Shorts,Clothing,M,Lavender,3.6,No,Express,No,28
2469,65,Male,Skirt,Clothing,L,Cyan,3.7,No,2-Day Shipping,No,6
2470,68,Male,Sandals,Footwear,M,Yellow,5.0,No,Standard,No,27
2471,55,Male,Blouse,Clothing,XL,Pink,2.7,No,Next Day Air,No,29
2472,30,Male,Sandals,Footwear,M,Gray,4.3,No,Store Pickup,No,1
2473,24,Male,Shirt,Clothing,M,Peach,4.1,No,Standard,No,31
2474,57,Male,Socks,Clothing,M,Red,2.6,No,Next Day Air,No,28
2475,23,Male,T-shirt,Clothing,M,Olive,3.2,No,Store Pickup,No,19
2476,69,Male,Dress,Clothing,S,Lavender,3.5,No,Next Day Air,No,36
2477,60,Male,Hat,Accessories,M,Turquoise,3.7,No,Next Day Air,No,28
2478,25,Male,Gloves,Accessories,L,Turquoise,3.8,No,2-Day Shipping,No,29
2479,18,Male,Socks,Clothing,S,Maroon,4.8,No,2-Day Shipping,No,9
2480,37,Male,Dress,Clothing,S,Olive,4.2,No,Standard,No,26
2481,61,Male,Socks,Clothing,XL,Maroon,2.9,No,Next Day Air,No,7
2482,41,Male,Belt,Accessories,XL,Cyan,2.9,No,Free Shipping,No,35
2483,69,Male,Handbag,Accessories,S,Peach,4.8,No,Next Day Air,No,46
2484,32,Male,Skirt,Clothing,S,Teal,2.9,No,Standard,No,8
2485,60,Male,Hoodie,Clothing,M,Green,4.8,No,2-Day Shipping,No,50
2486,43,Male,Blouse,Clothing,M,Beige,4.6,No,2-Day Shipping,No,37
2487,61,Male,Jeans,Clothing,L,Magenta,4.4,No,Store Pickup,No,6
2488,57,Male,Boots,Footwear,L,Violet,3.0,No,Next Day Air,No,16
2489,56,Male,Handbag,Accessories,XL,Charcoal,4.4,No,Express,No,30
2490,66,Male,Coat,Outerwear,M,Green,3.9,No,Express,No,50
2491,52,Male,Blouse,Clothing,M,Gray,4.0,No,Free Shipping,No,5
2492,63,Male,Handbag,Accessories,M,Magenta,2.5,No,Express,No,15
2493,50,Male,Sunglasses,Accessories,S,Silver,4.1,No,Next Day Air,No,34
2494,21,Male,Socks,Clothing,S,Beige,4.8,No,2-Day Shipping,No,6
2495,42,Male,Shoes,Footwear,S,Peach,2.6,No,Store Pickup,No,26
2496,40,Male,Backpack,Accessories,XL,Orange,3.1,No,Free Shipping,No,34
2497,67,Male,Scarf,Accessories,S,Yellow,3.2,No,Store Pickup,No,37
2498,35,Male,Backpack,Accessories,M,Violet,4.2,No,Standard,No,28
2499,18,Male,Coat,Outerwear,S,Green,2.6,No,Next Day Air,No,38
2500,52,Male,Hoodie,Clothing,L,Pink,3.1,No,Next Day Air,No,2
2501,59,Male,Gloves,Accessories,M,Violet,2.9,No,Store Pickup,No,32
2502,49,Male,Shorts,Clothing,M,Violet,4.6,No,Free Shipping,No,30
2503,46,Male,Skirt,Clothing,L,Pink,4.1,No,Standard,No,17
2504,69,Male,Boots,Footwear,M,Violet,2.5,No,Store Pickup,No,5
2505,56,Male,Shorts,Clothing,M,Turquoise,4.0,No,Store Pickup,No,31
2506,27,Male,Handbag,Accessories,M,Cyan,3.5,No,Express,No,43
2507,57,Male,Dress,Clothing,XL,Orange,4.4,No,Free Shipping,No,19
2508,58,Male,Shoes,Footwear,M,Cyan,2.9,No,Store Pickup,No,32
2509,23,Male,Sneakers,Footwear,XL,Indigo,3.1,No,2-Day Shipping,No,5
2510,19,Male,Socks,Clothing,M,Black,4.4,No,Free Shipping,No,9
2511,40,Male,Jacket,Outerwear,L,Purple,4.4,No,Standard,No,48
2512,54,Male,Backpack,Accessories,M,Cyan,2.7,No,Store Pickup,No,1
2513,50,Male,Socks,Clothing,M,Green,4.9,No,Free Shipping,No,20
2514,69,Male,Handbag,Accessories,L,Teal,3.5,No,2-Day Shipping,No,42
2515,42,Male,Hat,Accessories,L,Teal,4.8,No,Free Shipping,No,45
2516,37,Male,Blouse,Clothing,M,Magenta,4.2,No,2-Day Shipping,No,41
2517,46,Male,Shorts,Clothing,XL,Brown,4.6,No,Standard,No,36
2518,64,Male,Shirt,Clothing,L,Orange,2.9,No,Standard,No,10
2519,20,Male,Boots,Footwear,XL,Blue,4.0,No,Store Pickup,No,31
2520,40,Male,Jacket,Outerwear,L,Magenta,4.9,No,Standard,No,21
2521,64,Male,Jacket,Outerwear,L,Magenta,3.1,No,Next Day Air,No,16
2522,29,Male,Handbag,Accessories,M,Magenta,4.4,No,Standard,No,18
2523,20,Male,Belt,Accessories,S,Olive,2.5,No,2-Day Shipping,No,20
2524,43,Male,Handbag,Accessories,S,Cyan,3.4,No,Express,No,21
2525,60,Male,Coat,Outerwear,M,Purple,3.7,No,Express,No,23
2526,39,Male,Sweater,Clothing,M,Purple,4.2,No,Standard,No,20
2527,47,Male,Shorts,Clothing,S,Peach,3.4,No,Express,No,30
2528,19,Male,Pants,Clothing,M,Gold,3.6,No,Express,No,33
2529,52,Male,Jewelry,Accessories,S,Peach,4.7,No,2-Day Shipping,No,31
2530,34,Male,Gloves,Accessories,M,Magenta,4.7,No,Next Day Air,No,48
2531,25,Male,Skirt,Clothing,S,Cyan,3.6,No,Free Shipping,No,28
2532,43,Male,Sandals,Footwear,M,Violet,4.6,No,Free Shipping,No,7
2533,55,Male,Socks,Clothing,S,Charcoal,2.6,No,Next Day Air,No,4
2534,66,Male,Jewelry,Accessories,S,Blue,3.1,No,Standard,No,49
2535,41,Male,Sunglasses,Accessories,XL,Red,3.2,No,Free Shipping,No,22
2536,47,Male,Coat,Outerwear,S,Purple,3.9,No,Express,No,39
2537,51,Male,Belt,Accessories,L,Gray,4.9,No,Express,No,45
2538,44,Male,Coat,Outerwear,M,Purple,4.1,No,2-Day Shipping,No,30
2539,18,Male,Scarf,Accessories,M,Silver,4.2,No,Next Day Air,No,33
2540,33,Male,Sandals,Footwear,M,Purple,4.1,No,Next Day Air,No,24
2541,24,Male,Belt,Accessories,M,Charcoal,3.9,No,Free Shipping,No,11
2542,33,Male,Scarf,Accessories,M,Silver,2.7,No,Next Day Air,No,13
2543,61,Male,Jewelry,Accessories,M,White,3.7,No,Express,No,27
2544,27,Male,Scarf,Accessories,L,Peach,2.7,No,Next Day Air,No,30
2545,46,Male,Pants,Clothing,M,Red,2.5,No,Next Day Air,No,39
2546,38,Male,Shoes,Footwear,L,Olive,3.9,No,Free Shipping,No,10
2547,63,Male,Boots,Footwear,L,Gray,3.0,No,Express,No,4
2548,47,Male,Jacket,Outerwear,M,Beige,3.2,No,2-Day Shipping,No,16
2549,42,Male,Backpack,Accessories,L,Pink,3.8,No,Standard,No,34
2550,41,Male,Jacket,Outerwear,M,Red,2.7,No,Standard,No,11
2551,53,Male,Boots,Footwear,XL,Peach,3.0,No,Store Pickup,No,30
2552,29,Male,Shoes,Footwear,M,Maroon,4.1,No,Next Day Air,No,40
2553,61,Male,Belt,Accessories,XL,Purple,3.2,No,2-Day Shipping,No,13
2554,69,Male,Jewelry,Accessories,M,Maroon,4.5,No,Store Pickup,No,28
2555,51,Male,Jewelry,Accessories,M,Gray,4.3,No,Store Pickup,No,49
2556,24,Male,Pants,Clothing,M,Gray,3.5,No,Standard,No,23
2557,24,Male,T-shirt,Clothing,XL,Magenta,3.1,No,Standard,No,4
2558,70,Male,Shorts,Clothing,L,Cyan,3.9,No,Standard,No,17
2559,49,Male,Hoodie,Clothing,M,Silver,2.7,No,Express,No,24
2560,48,Male,Belt,Accessories,S,Green,4.0,No,Free Shipping,No,21
2561,58,Male,Boots,Footwear,M,Violet,2.7,No,Next Day Air,No,17
2562,32,Male,Hoodie,Clothing,L,Magenta,2.7,No,Free Shipping,No,22
2563,57,Male,Shorts,Clothing,XL,Yellow,4.7,No,Standard,No,27
2564,69,Male,Backpack,Accessories,XL,Gray,4.5,No,Standard,No,1
2565,42,Male,Scarf,Accessories,L,Indigo,3.0,No,2-Day Shipping,No,27
2566,30,Male,Socks,Clothing,S,Indigo,3.6,No,Store Pickup,No,8
2567,35,Male,Handbag,Accessories,S,Yellow,3.3,No,Standard,No,43
2568,19,Male,Sunglasses,Accessories,XL,Gold,4.3,No,Store Pickup,No,24
2569,52,Male,T-shirt,Clothing,XL,Green,4.3,No,Express,No,29
2570,42,Male,Dress,Clothing,M,Charcoal,4.8,No,Free Shipping,No,10
2571,36,Male,Sneakers,Footwear,XL,Olive,4.0,No,Store Pickup,No,12
2572,45,Male,Sunglasses,Accessories,L,Black,3.5,No,Standard,No,48
2573,54,Male,Blouse,Clothing,M,Silver,3.9,No,Next Day Air,No,40
2574,54,Male,T-shirt,Clothing,M,Red,4.4,No,Store Pickup,No,1
2575,27,Male,Hat,Accessories,M,Brown,4.6,No,2-Day Shipping,No,26
2576,53,Male,Shorts,Clothing,M,Silver,4.0,No,Express,No,9
2577,20,Male,Hoodie,Clothing,M,Silver,4.2,No,Free Shipping,No,19
2578,52,Male,Socks,Clothing,L,Black,4.5,No,Next Day Air,No,37
2579,54,Male,Sunglasses,Accessories,M,Purple,3.9,No,Free Shipping,No,3
2580,65,Male,Blouse,Clothing,M,Purple,3.7,No,Express,No,40
2581,43,Male,Jeans,Clothing,S,Turquoise,3.6,No,Store Pickup,No,13
2582,57,Male,Dress,Clothing,M,Gold,4.7,No,Express,No,48
2583,19,Male,Dress,Clothing,S,Indigo,3.6,No,2-Day Shipping,No,4
2584,69,Male,Jeans,Clothing,M,Lavender,2.5,No,Next Day Air,No,9
2585,26,Male,Socks,Clothing,L,Blue,2.9,No,Store Pickup,No,26
2586,57,Male,Sunglasses,Accessories,L,Maroon,4.4,No,Free Shipping,No,19
2587,20,Male,Coat,Outerwear,L,Yellow,4.6,No,Express,No,1
2588,55,Male,Scarf,Accessories,M,Purple,3.7,No,Express,No,29
2589,44,Male,Backpack,Accessories,M,Peach,3.2,No,Free Shipping,No,38
2590,52,Male,Pants,Clothing,M,Silver,4.9,No,2-Day Shipping,No,31
2591,57,Male,Gloves,Accessories,M,Turquoise,5.0,No,Free Shipping,No,35
2592,40,Male,Jacket,Outerwear,S,Olive,3.3,No,Express,No,40
2593,23,Male,Shorts,Clothing,XL,Peach,4.4,No,Store Pickup,No,13
2594,36,Male,Pants,Clothing,S,Indigo,4.7,No,Store Pickup,No,9
2595,59,Male,Skirt,Clothing,L,Indigo,3.6,No,Free Shipping,No,25
2596,29,Male,Blouse,Clothing,XL,Maroon,3.2,No,Free Shipping,No,3
2597,63,Male,Shirt,Clothing,L,Black,3.0,No,Next Day Air,No,35
2598,60,Male,Jewelry,Accessories,XL,Teal,4.4,No,Store Pickup,No,13
2599,64,Male,Backpack,Accessories,XL,Olive,3.3,No,Express,No,31
2600,63,Male,Jewelry,Accessories,M,Gold,3.4,No,Express,No,48
2601,21,Male,Belt,Accessories,M,Gray,3.9,No,Express,No,6
2602,61,Male,Dress,Clothing,L,Orange,2.9,No,Store Pickup,No,43
2603,65,Male,Coat,Outerwear,M,Black,2.9,No,Free Shipping,No,1
2604,69,Male,Dress,Clothing,M,Teal,2.7,No,2-Day Shipping,No,8
2605,47,Male,Sweater,Clothing,M,Beige,3.4,No,Store Pickup,No,6
2606,41,Male,Hoodie,Clothing,M,White,3.7,No,2-Day Shipping,No,32
2607,68,Male,Shoes,Footwear,L,Turquoise,4.7,No,Standard,No,46
2608,41,Male,Shoes,Footwear,XL,Teal,3.1,No,Express,No,38
2609,42,Male,Jacket,Outerwear,L,Orange,4.2,No,2-Day Shipping,No,48
2610,66,Male,Backpack,Accessories,M,Black,3.0,No,Store Pickup,No,18
2611,66,Male,Jeans,Clothing,M,Violet,3.1,No,Express,No,25
2612,33,Male,Jacket,Outerwear,L,Maroon,4.2,No,2-Day Shipping,No,4
2613,55,Male,Sunglasses,Accessories,M,Turquoise,3.8,No,Next Day Air,No,27
2614,58,Male,Gloves,Accessories,M,Gold,2.9,No,Express,No,14
2615,18,Male,Jacket,Outerwear,M,Turquoise,4.2,No,Express,No,36
2616,49,Male,T-shirt,Clothing,M,Maroon,3.1,No,2-Day Shipping,No,6
2617,61,Male,Sandals,Footwear,XL,Purple,3.6,No,Express,No,46
2618,31,Male,Shorts,Clothing,S,Maroon,4.8,No,Standard,No,29
2619,70,Male,Handbag,Accessories,L,Brown,4.1,No,Express,No,12
2620,68,Male,Pants,Clothing,L,Indigo,3.9,No,Free Shipping,No,47
2621,27,Male,Blouse,Clothing,S,Lavender,3.0,No,Standard,No,28
2622,48,Male,Shoes,Footwear,M,Beige,3.0,No,Express,No,21
2623,63,Male,Backpack,Accessories,M,Yellow,4.9,No,2-Day Shipping,No,15
2624,49,Male,Shoes,Footwear,M,Gold,4.8,No,Next Day Air,No,38
2625,19,Male,Dress,Clothing,M,Indigo,3.3,No,Standard,No,19
2626,30,Male,Skirt,Clothing,L,Cyan,2.7,No,Standard,No,31
2627,50,Male,Jacket,Outerwear,XL,Silver,4.2,No,Express,No,30
2628,66,Male,Shirt,Clothing,L,Silver,3.6,No,Next Day Air,No,40
2629,25,Male,Hoodie,Clothing,M,Silver,3.8,No,Next Day Air,No,42
2630,61,Male,Scarf,Accessories,M,Peach,3.8,No,Free Shipping,No,25
2631,29,Male,Skirt,Clothing,S,Pink,4.2,No,Free Shipping,No,20
2632,53,Male,Skirt,Clothing,S,Violet,2.7,No,Express,No,3
2633,24,Male,Scarf,Accessories,M,Black,5.0,No,Next Day Air,No,14
2634,51,Male,Sunglasses,Accessories,M,Purple,4.7,No,Next Day Air,No,32
2635,26,Male,Sandals,Footwear,S,Black,3.2,No,Store Pickup,No,20
2636,59,Male,Hoodie,Clothing,XL,Peach,2.9,No,2-Day Shipping,No,34
2637,41,Male,Jacket,Outerwear,S,Magenta,4.2,No,Store Pickup,No,6
2638,20,Male,Pants,Clothing,M,Magenta,3.7,No,Store Pickup,No,2
2639,22,Male,Shirt,Clothing,S,Black,4.2,No,Store Pickup,No,35
2640,18,Male,Blouse,Clothing,XL,Pink,2.6,No,Free Shipping,No,33
2641,30,Male,Skirt,Clothing,L,Olive,4.0,No,Store Pickup,No,45
2642,25,Male,Sunglasses,Accessories,XL,Olive,2.7,No,Next Day Air,No,20
2643,39,Male,Belt,Accessories,L,Peach,4.0,No,Store Pickup,No,48
2644,49,Male,Gloves,Accessories,S,Silver,2.9,No,Next Day Air,No,37
2645,25,Male,Pants,Clothing,M,Turquoise,3.3,No,Standard,No,4
2646,23,Male,Scarf,Accessories,L,Olive,4.0,No,Store Pickup,No,24
2647,33,Male,T-shirt,Clothing,S,Lavender,3.9,No,Next Day Air,No,4
2648,60,Male,Shoes,Footwear,M,Red,3.3,No,2-Day Shipping,No,25
2649,51,Male,Pants,Clothing,M,Gray,3.9,No,Next Day Air,No,14
2650,23,Male,Gloves,Accessories,M,Magenta,3.9,No,Store Pickup,No,14
2651,20,Male,Socks,Clothing,L,Maroon,4.2,No,Standard,No,46
2652,51,Male,Sneakers,Footwear,M,Cyan,4.6,No,Store Pickup,No,27
2653,23,Female,Shorts,Clothing,L,Cyan,3.3,No,2-Day Shipping,No,46
2654,67,Female,Blouse,Clothing,L,Lavender,4.8,No,Express,No,24
2655,23,Female,Coat,Outerwear,S,Pink,4.1,No,Next Day Air,No,4
2656,26,Female,Sunglasses,Accessories,M,Gray,3.4,No,Standard,No,2
2657,52,Female,Shorts,Clothing,L,Yellow,3.6,No,Express,No,29
2658,52,Female,Dress,Clothing,M,Pink,2.7,No,Express,No,7
2659,52,Female,Handbag,Accessories,XL,Indigo,3.2,No,Next Day Air,No,39
2660,35,Female,Boots,Footwear,L,Gray,4.4,No,2-Day Shipping,No,46
2661,24,Female,Pants,Clothing,L,Yellow,4.9,No,Express,No,44
2662,43,Female,Boots,Footwear,XL,Olive,4.8,No,Express,No,20
2663,25,Female,Skirt,Clothing,M,Cyan,2.8,No,2-Day Shipping,No,44
2664,46,Female,Sneakers,Footwear,L,Silver,2.9,No,Free Shipping,No,23
2665,22,Female,Jewelry,Accessories,L,Silver,3.2,No,Store Pickup,No,37
2666,70,Female,T-shirt,Clothing,L,Red,3.5,No,Store Pickup,No,4
2667,49,Female,Sandals,Footwear,S,Brown,4.1,No,Store Pickup,No,14
2668,48,Female,Boots,Footwear,M,Orange,4.1,No,Free Shipping,No,31
2669,59,Female,Coat,Outerwear,M,Black,4.8,No,Next Day Air,No,9
2670,39,Female,Belt,Accessories,L,Teal,2.8,No,Free Shipping,No,31
2671,30,Female,Sunglasses,Accessories,M,Yellow,4.7,No,Express,No,26
2672,37,Female,Sandals,Footwear,XL,Gray,4.8,No,2-Day Shipping,No,41
2673,56,Female,Boots,Footwear,M,Maroon,2.9,No,Standard,No,13
2674,67,Female,Hoodie,Clothing,M,Olive,2.6,No,2-Day Shipping,No,4
2675,40,Female,Hat,Accessories,S,Charcoal,3.3,No,Express,No,15
2676,24,Female,Shorts,Clothing,M,Peach,3.4,No,Free Shipping,No,38
2677,43,Female,Backpack,Accessories,M,Maroon,3.6,No,Free Shipping,No,3
2678,45,Female,Shorts,Clothing,L,Olive,3.8,No,Next Day Air,No,6
2679,33,Female,Belt,Accessories,M,Magenta,3.4,No,2-Day Shipping,No,34
2680,53,Female,Shorts,Clothing,S,Yellow,3.8,No,Express,No,7
2681,44,Female,Socks,Clothing,L,Indigo,3.3,No,Next Day Air,No,21
2682,23,Female,Shoes,Footwear,L,Olive,4.8,No,Standard,No,17
2683,59,Female,Sneakers,Footwear,L,Maroon,3.9,No,2-Day Shipping,No,5
2684,68,Female,Backpack,Accessories,M,Indigo,4.2,No,Next Day Air,No,21
2685,46,Female,Dress,Clothing,M,Gray,4.7,No,Free Shipping,No,42
2686,56,Female,Boots,Footwear,M,Gray,2.7,No,Express,No,49
2687,40,Female,Socks,Clothing,M,Black,3.8,No,2-Day Shipping,No,33
2688,61,Female,Dress,Clothing,M,White,3.6,No,2-Day Shipping,No,12
2689,53,Female,Handbag,Accessories,XL,Turquoise,2.9,No,2-Day Shipping,No,18
2690,29,Female,Blouse,Clothing,M,Orange,3.9,No,Standard,No,47
2691,44,Female,Belt,Accessories,L,Yellow,4.7,No,Free Shipping,No,18
2692,43,Female,Pants,Clothing,L,Blue,3.3,No,2-Day Shipping,No,48
2693,40,Female,Sneakers,Footwear,XL,Violet,4.2,No,Free Shipping,No,18
2694,55,Female,Boots,Footwear,L,Lavender,2.6,No,Standard,No,46
2695,66,Female,Sunglasses,Accessories,M,Olive,4.9,No,Express,No,34
2696,50,Female,Hat,Accessories,M,Orange,3.6,No,Standard,No,10
2697,57,Female,Coat,Outerwear,M,White,4.7,No,Free Shipping,No,12
2698,42,Female,Jacket,Outerwear,L,Red,3.2,No,Standard,No,36
2699,55,Female,Hoodie,Clothing,M,Magenta,3.6,No,Store Pickup,No,34
2700,25,Female,Boots,Footwear,M,Violet,3.6,No,2-Day Shipping,No,49
2701,22,Female,T-shirt,Clothing,XL,Olive,3.2,No,Standard,No,36
2702,49,Female,Sweater,Clothing,L,Silver,2.8,No,Store Pickup,No,18
2703,70,Female,Shoes,Footwear,L,Gray,4.0,No,Next Day Air,No,39
2704,56,Female,Scarf,Accessories,XL,Olive,4.4,No,Free Shipping,No,34
2705,52,Female,Dress,Clothing,L,Beige,3.4,No,Next Day Air,No,35
2706,65,Female,Jacket,Outerwear,S,Turquoise,5.0,No,Store Pickup,No,1
2707,24,Female,Shoes,Footwear,S,Blue,3.1,No,Express,No,48
2708,32,Female,Backpack,Accessories,M,Pink,4.2,No,Standard,No,19
2709,57,Female,Dress,Clothing,M,Teal,3.3,No,Store Pickup,No,44
2710,35,Female,Shirt,Clothing,S,Cyan,2.9,No,Standard,No,9
2711,69,Female,Jacket,Outerwear,L,Purple,4.7,No,Standard,No,3
2712,30,Female,Sunglasses,Accessories,L,Red,4.0,No,Standard,No,50
2713,37,Female,Jacket,Outerwear,L,Brown,4.6,No,Standard,No,7
2714,19,Female,Coat,Outerwear,M,Magenta,3.8,No,2-Day Shipping,No,20
2715,53,Female,Sweater,Clothing,S,Olive,3.6,No,Store Pickup,No,16
2716,25,Female,Sneakers,Footwear,XL,Pink,4.1,No,Express,No,29
2717,47,Female,Shoes,Footwear,L,Black,2.7,No,Store Pickup,No,21
2718,18,Female,Sunglasses,Accessories,XL,Beige,4.3,No,Free Shipping,No,19
2719,22,Female,Shorts,Clothing,M,Peach,4.9,No,Next Day Air,No,10
2720,69,Female,Hoodie,Clothing,S,Peach,4.2,No,Free Shipping,No,4
2721,55,Female,Scarf,Accessories,M,Peach,2.8,No,Store Pickup,No,45
2722,19,Female,Sandals,Footwear,S,Teal,4.9,No,Free Shipping,No,17
2723,23,Female,Hat,Accessories,M,Green,2.8,No,2-Day Shipping,No,22
2724,54,Female,Shoes,Footwear,XL,Brown,2.9,No,Store Pickup,No,3
2725,52,Female,Sneakers,Footwear,M,Brown,2.5,No,Next Day Air,No,11
2726,64,Female,Backpack,Accessories,S,Violet,2.7,No,Free Shipping,No,4
2727,33,Female,Belt,Accessories,L,Blue,3.3,No,Free Shipping,No,11
2728,40,Female,Shirt,Clothing,L,Charcoal,3.7,No,2-Day Shipping,No,47
2729,26,Female,Skirt,Clothing,M,Pink,4.0,No,Express,No,17
2730,31,Female,Gloves,Accessories,S,Violet,4.1,No,Free Shipping,No,32
2731,23,Female,Gloves,Accessories,M,Teal,4.1,No,Store Pickup,No,37
2732,52,Female,Handbag,Accessories,M,Red,2.5,No,2-Day Shipping,No,44
2733,21,Female,Socks,Clothing,L,Orange,4.2,No,Store Pickup,No,27
2734,31,Female,Backpack,Accessories,M,Magenta,4.7,No,Express,No,46
2735,63,Female,Jeans,Clothing,XL,Yellow,2.7,No,2-Day Shipping,No,13
2736,46,Female,Skirt,Clothing,M,Yellow,3.0,No,Express,No,2
2737,44,Female,Hoodie,Clothing,M,Pink,4.8,No,Store Pickup,No,45
2738,57,Female,Jewelry,Accessories,S,Indigo,4.4,No,Free Shipping,No,35
2739,50,Female,Sneakers,Footwear,M,Charcoal,4.3,No,2-Day Shipping,No,39
2740,33,Female,Shirt,Clothing,XL,Blue,2.5,No,Store Pickup,No,39
2741,19,Female,Sunglasses,Accessories,M,Lavender,4.9,No,Free Shipping,No,34
2742,68,Female,Dress,Clothing,L,Yellow,4.9,No,2-Day Shipping,No,41
2743,27,Female,Shoes,Footwear,M,Black,3.9,No,Free Shipping,No,47
2744,61,Female,Belt,Accessories,S,Beige,4.1,No,2-Day Shipping,No,17
2745,38,Female,Shirt,Clothing,M,Silver,3.3,No,Store Pickup,No,40
2746,28,Female,Boots,Footwear,M,Magenta,4.1,No,Standard,No,44
2747,39,Female,Hoodie,Clothing,M,Orange,3.7,No,Standard,No,21
2748,18,Female,Jeans,Clothing,M,Teal,3.1,No,Free Shipping,No,21
